taxon_id,taxon_name,taxon_iconic_taxon_name,taxon_rank,taxon_rank_level,taxon_ancestry,prev_obs_taxon_id,prev_obs_taxon_name,prev_obs_taxon_iconic_taxon_name,prev_obs_taxon_rank,prev_obs_taxon_rank_level,prev_obs_taxon_ancestry,obs_had_species_cid,more_conservative,disagreement,exact_agreement,more_specific_agreement
48241,Erythronium,Plantae,genus,20.0,48460/47126/211194/47125/47163/47329/47328/859160/859161,48240,Erythronium americanum,Plantae,species,10.0,48460/47126/211194/47125/47163/47329/47328/859160/859161/48241,true,true,false,false,false
48807,Umbellularia californica,Plantae,species,10.0,48460/47126/211194/47125/47124/48808/48809/48810,48807,Umbellularia californica,Plantae,species,10.0,48460/47126/211194/47125/47124/48808/48809/48810,true,false,false,true,false
981,Phasianus colchicus,Aves,species,10.0,48460/1/2/355675/3/573/574/980,981,Phasianus colchicus,Aves,species,10.0,48460/1/2/355675/3/573/574/980,true,false,false,true,false
145310,Spinus tristis,Aves,species,10.0,48460/1/2/355675/3/7251/9079/144410,145310,Spinus tristis,Aves,species,10.0,48460/1/2/355675/3/7251/9079/144410,true,false,false,true,false
318053,Lampropeltis knoblochi,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/29768,29768,Lampropeltis,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/26504/797520,false,false,false,false,true
312599,Dione moneta poeyii,Insecta,subspecies,5.0,48460/1/47120/372739/47158/184884/47157/47224/47922/60854/134173/130349/130348,130348,Dione moneta,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/60854/134173/130349,true,false,false,false,true
130348,Dione moneta,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/60854/134173/130349,130349,Dione,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47922/60854/134173,false,false,false,false,true
3117,Patagioenas flavirostris,Aves,species,10.0,48460/1/2/355675/3/2708/2715/3078,3117,Patagioenas flavirostris,Aves,species,10.0,48460/1/2/355675/3/2708/2715/3078,true,false,false,true,false
14823,Sitta canadensis,Aves,species,10.0,48460/1/2/355675/3/7251/14799/14800,14823,Sitta canadensis,Aves,species,10.0,48460/1/2/355675/3/7251/14799/14800,true,false,false,true,false
81732,Glutophrissa drusilla,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/209720/321384/475030/81733,48508,Pieridae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47157/47224,false,false,false,false,true
6944,Anas cyanoptera,Aves,species,10.0,48460/1/2/355675/3/6888/6912/6922,6922,Anas,Aves,genus,20.0,48460/1/2/355675/3/6888/6912,false,false,false,false,true
123312,Eumaeus childrenae,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47923/125830/125836/522886/50076,50076,Eumaeus,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47923/125830/125836/522886,false,false,false,false,true
51148,Crataegus,Plantae,genus,20.0,48460/47126/211194/47125/47124/47132/47148/922110/723302,51148,Crataegus,Plantae,genus,20.0,48460/47126/211194/47125/47124/47132/47148/922110/723302,false,false,false,true,false
15283,Sylvia cantillans,Aves,species,10.0,48460/1/2/355675/3/7251/15050/15279,15283,Sylvia cantillans,Aves,species,10.0,48460/1/2/355675/3/7251/15050/15279,true,false,false,true,false
247828,Pieriballia,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/48508/209720/321384/475032,475032,Pierina,Insecta,subtribe,24.0,48460/1/47120/372739/47158/184884/47157/47224/48508/209720/321384,false,false,false,false,true
144815,Poecile atricapillus,Aves,species,10.0,48460/1/2/355675/3/7251/13547/144351,144351,Poecile,Aves,genus,20.0,48460/1/2/355675/3/7251/13547,false,false,false,false,true
132867,Microtia elva,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/130316/132870,312446,Microtia elva elva,Insecta,subspecies,5.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/130316/132870/132867,true,true,false,false,false
165132,Manfreda longiflora,Plantae,species,10.0,48460/47126/211194/47125/47163/47218/47599/194780/84368,84368,Manfreda,Plantae,genus,20.0,48460/47126/211194/47125/47163/47218/47599/194780,false,false,false,false,true
48858,Mimulus aurantiacus,Plantae,species,10.0,48460/47126/211194/47125/47124/48151/64552/48015,58191,Salvia leucophylla,Plantae,species,10.0,48460/47126/211194/47125/47124/48151/48623/520502/918917/919182/50644,true,false,true,false,false
30998,Protobothrops jerdonii,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30994,30994,Protobothrops,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/30667/797576,false,false,false,false,true
473,Fulica americana,Aves,species,10.0,48460/1/2/355675/3/4/154/472,473,Fulica americana,Aves,species,10.0,48460/1/2/355675/3/4/154/472,true,false,false,true,false
243970,Larus glaucescens × occidentalis,Aves,hybrid,10.0,48460/1/2/355675/3/67561/4342/447155/4343,4399,Larus glaucescens,Aves,species,10.0,48460/1/2/355675/3/67561/4342/447155/4343,true,false,true,false,false
13851,Passer montanus,Aves,species,10.0,48460/1/2/355675/3/7251/13685/13847,13851,Passer montanus,Aves,species,10.0,48460/1/2/355675/3/7251/13685/13847,true,false,false,true,false
257819,Elbella scylla,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/51312/320550/247730,257761,Phocides polybius,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/320509/69943,true,false,true,false,false
115555,Crotalus ravus ravus,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692/73729,30692,Crotalus,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/30667/797576,false,false,false,false,true
59644,Pantherophis alleghaniensis,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/59649/857190,59644,Pantherophis alleghaniensis,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/59649/857190,true,false,false,true,false
29306,Nerodia sipedon sipedon,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/26504/532896/29299/29305,29306,Nerodia sipedon sipedon,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/26504/532896/29299/29305,true,false,false,true,false
27186,Plethodon cinereus,Amphibia,species,10.0,48460/1/2/355675/20978/26718/26909/787551/27135,27184,Plethodon glutinosus,Amphibia,species,10.0,48460/1/2/355675/20978/26718/26909/787551/27135,true,false,true,false,false
7006,Anser,Aves,genus,20.0,48460/1/2/355675/3/6888/6912,6912,Anatidae,Aves,family,30.0,48460/1/2/355675/3/6888,false,false,false,false,true
148524,Antigonus erosus,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/51312/320554/148574,51312,Pyrginae,Insecta,subfamily,27.0,48460/1/47120/372739/47158/184884/47157/47224/47653,false,false,false,false,true
201233,Passer italiae,Aves,species,10.0,48460/1/2/355675/3/7251/13685/13847,201233,Passer italiae,Aves,species,10.0,48460/1/2/355675/3/7251/13685/13847,true,false,false,true,false
515419,Lampropeltis triangulum,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/29768,515419,Lampropeltis triangulum,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/29768,true,false,false,true,false
83842,Catocala,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47607/121850/122426/121541,83842,Catocala,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47607/121850/122426/121541,false,false,false,true,false
360927,Nepa hoffmanni,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47744/61267/116696/81569/119347/481310/133021,81569,Nepoidea,Insecta,superfamily,33.0,48460/1/47120/372739/47158/184884/47744/61267/116696,false,false,false,false,true
360927,Nepa hoffmanni,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47744/61267/116696/81569/119347/481310/133021,360927,Nepa hoffmanni,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47744/61267/116696/81569/119347/481310/133021,true,false,false,true,false
312599,Dione moneta poeyii,Insecta,subspecies,5.0,48460/1/47120/372739/47158/184884/47157/47224/47922/60854/134173/130349/130348,130348,Dione moneta,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/60854/134173/130349,true,false,false,false,true
246085,Copaxa lavendera,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47214/47918/124126/125080/246086,47918,Saturniidae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47157/47214,false,false,false,false,true
8334,Perisoreus infaustus,Aves,species,10.0,48460/1/2/355675/3/7251/7823/8333,8334,Perisoreus infaustus,Aves,species,10.0,48460/1/2/355675/3/7251/7823/8333,true,false,false,true,false
318053,Lampropeltis knoblochi,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/29768,29768,Lampropeltis,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/26504/797520,false,false,false,false,true
506117,Aphelocoma woodhouseii,Aves,species,10.0,48460/1/2/355675/3/7251/7823/7824,7824,Aphelocoma,Aves,genus,20.0,48460/1/2/355675/3/7251/7823,false,false,false,false,true
29928,Heterodon kennerlyi,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797518/29923,29923,Heterodon,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/26504/797518,false,false,false,false,true
200661,Coluber constrictor mormon,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/26504/797520/27030/27137,200661,Coluber constrictor mormon,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/26504/797520/27030/27137,true,false,false,true,false
16110,Contopus cooperi,Aves,species,10.0,48460/1/2/355675/3/7251/15984/16074,16110,Contopus cooperi,Aves,species,10.0,48460/1/2/355675/3/7251/15984/16074,true,false,false,true,false
148464,Parides montezuma,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47223/49973/49974/522890/90845,258146,Mimoides thymbraeus,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47223/49973/207790/148865,true,false,true,false,false
61166,Sambucus nigra caerulea,Plantae,subspecies,5.0,48460/47126/211194/47125/47124/48526/781703/52689/52690,61166,Sambucus nigra caerulea,Plantae,subspecies,5.0,48460/47126/211194/47125/47124/48526/781703/52689/52690,true,false,false,true,false
61166,Sambucus nigra caerulea,Plantae,subspecies,5.0,48460/47126/211194/47125/47124/48526/781703/52689/52690,47124,Magnoliopsida,Plantae,class,50.0,48460/47126/211194/47125,false,false,false,false,true
61166,Sambucus nigra caerulea,Plantae,subspecies,5.0,48460/47126/211194/47125/47124/48526/781703/52689/52690,47124,Magnoliopsida,Plantae,class,50.0,48460/47126/211194/47125,false,false,false,false,true
30736,Crotalus mitchellii pyrrhus,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692/30735,30736,Crotalus mitchellii pyrrhus,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692/30735,true,false,false,true,false
61166,Sambucus nigra caerulea,Plantae,subspecies,5.0,48460/47126/211194/47125/47124/48526/781703/52689/52690,52689,Sambucus,Plantae,genus,20.0,48460/47126/211194/47125/47124/48526/781703,false,false,false,false,true
61166,Sambucus nigra caerulea,Plantae,subspecies,5.0,48460/47126/211194/47125/47124/48526/781703/52689/52690,52689,Sambucus,Plantae,genus,20.0,48460/47126/211194/47125/47124/48526/781703,false,false,false,false,true
122185,Pantherophis alleghaniensis quadrivittata,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/26504/797520/59649/857190/59644,59644,Pantherophis alleghaniensis,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/59649/857190,true,false,false,false,true
16956,Pitangus sulphuratus,Aves,species,10.0,48460/1/2/355675/3/7251/15984/16952,16956,Pitangus sulphuratus,Aves,species,10.0,48460/1/2/355675/3/7251/15984/16952,true,false,false,true,false
515948,Crotalus molossus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692,30692,Crotalus,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/30667/797576,false,false,false,false,true
25473,Ranidae,Amphibia,family,30.0,48460/1/2/355675/20978/20979,20979,Anura,Amphibia,order,40.0,48460/1/2/355675/20978,false,false,false,false,true
30736,Crotalus mitchellii pyrrhus,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692/30735,30736,Crotalus mitchellii pyrrhus,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692/30735,true,false,false,true,false
5017,Bubulcus ibis,Aves,species,10.0,48460/1/2/355675/3/67566/4929/597395/5016,5016,Bubulcus,Aves,genus,20.0,48460/1/2/355675/3/67566/4929/597395,false,false,false,false,true
10094,Junco hyemalis,Aves,species,10.0,48460/1/2/355675/3/7251/559248/10093,132764,Junco hyemalis hyemalis,Aves,subspecies,5.0,48460/1/2/355675/3/7251/559248/10093/10094,true,true,false,false,false
18167,Melanerpes aurifrons,Aves,species,10.0,48460/1/2/355675/3/17550/17599/18158,18158,Melanerpes,Aves,genus,20.0,48460/1/2/355675/3/17550/17599,false,false,false,false,true
24256,Pseudacris brachyphona,Amphibia,species,10.0,48460/1/2/355675/20978/20979/23540/787552/24253,23783,Hyla versicolor,Amphibia,species,10.0,48460/1/2/355675/20978/20979/23540/787592/23747/922247,true,false,true,false,false
15985,Myiarchus,Aves,genus,20.0,48460/1/2/355675/3/7251/15984,15985,Myiarchus,Aves,genus,20.0,48460/1/2/355675/3/7251/15984,false,false,false,true,false
9325,Icterus spurius,Aves,species,10.0,48460/1/2/355675/3/7251/11989/9315,9325,Icterus spurius,Aves,species,10.0,48460/1/2/355675/3/7251/11989/9315,true,false,false,true,false
16074,Contopus,Aves,genus,20.0,48460/1/2/355675/3/7251/15984,15984,Tyrannidae,Aves,family,30.0,48460/1/2/355675/3/7251,false,false,false,false,true
30846,Bothriechis marchi,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30842,30846,Bothriechis marchi,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30842,true,false,false,true,false
4512,Chlidonias niger,Aves,species,10.0,48460/1/2/355675/3/67561/4342/373567/4510,4512,Chlidonias niger,Aves,species,10.0,48460/1/2/355675/3/67561/4342/373567/4510,true,false,false,true,false
165115,Malvastrum coromandelianum,Plantae,species,10.0,48460/47126/211194/47125/47124/48796/48797/860115/860842/59461,54996,Sida,Plantae,genus,20.0,48460/47126/211194/47125/47124/48796/48797/860115/860842,false,false,true,false,false
148504,Lasaia sula,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/59166/522808/522809/148543,148504,Lasaia sula,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/59166/522808/522809/148543,true,false,false,true,false
144815,Poecile atricapillus,Aves,species,10.0,48460/1/2/355675/3/7251/13547/144351,144815,Poecile atricapillus,Aves,species,10.0,48460/1/2/355675/3/7251/13547/144351,true,false,false,true,false
145990,Cerrophidion wilsoni,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30804,30806,Cerrophidion godmani,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30804,true,false,true,false,false
506117,Aphelocoma woodhouseii,Aves,species,10.0,48460/1/2/355675/3/7251/7823/7824,7824,Aphelocoma,Aves,genus,20.0,48460/1/2/355675/3/7251/7823,false,false,false,false,true
506117,Aphelocoma woodhouseii,Aves,species,10.0,48460/1/2/355675/3/7251/7823/7824,7824,Aphelocoma,Aves,genus,20.0,48460/1/2/355675/3/7251/7823,false,false,false,false,true
195875,Astropecten armatus,Animalia,species,10.0,48460/1/47549/481959/47668/533710/48239/48238/48237,48237,Astropecten,Animalia,genus,20.0,48460/1/47549/481959/47668/533710/48239/48238,false,false,false,false,true
506117,Aphelocoma woodhouseii,Aves,species,10.0,48460/1/2/355675/3/7251/7823/7824,7824,Aphelocoma,Aves,genus,20.0,48460/1/2/355675/3/7251/7823,false,false,false,false,true
48268,Crotalus oreganus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692,48267,Crotalus oreganus oreganus,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692/48268,true,true,false,false,false
30714,Crotalus oreganus lutosus,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692/48268,30714,Crotalus oreganus lutosus,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692/48268,true,false,false,true,false
49998,Thamnophis sirtalis infernalis,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362,49998,Thamnophis sirtalis infernalis,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362,true,false,false,true,false
37769,Plestiodon skiltonianus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85552/36982/787700/37763,37769,Plestiodon skiltonianus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85552/36982/787700/37763,true,false,false,true,false
37769,Plestiodon skiltonianus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85552/36982/787700/37763,37769,Plestiodon skiltonianus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85552/36982/787700/37763,true,false,false,true,false
26575,Diadophis punctatus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797518/26574,26575,Diadophis punctatus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797518/26574,true,false,false,true,false
37769,Plestiodon skiltonianus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85552/36982/787700/37763,37769,Plestiodon skiltonianus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85552/36982/787700/37763,true,false,false,true,false
37769,Plestiodon skiltonianus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85552/36982/787700/37763,37769,Plestiodon skiltonianus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85552/36982/787700/37763,true,false,false,true,false
36204,Sceloporus occidentalis,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85552/36074/797562/36141,36208,Sceloporus occidentalis bocourtii,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85552/36074/797562/36141/36204,true,true,false,false,false
26916,Contia tenuis,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797518/26914,26916,Contia tenuis,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797518/26914,true,false,false,true,false
36204,Sceloporus occidentalis,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85552/36074/797562/36141,36204,Sceloporus occidentalis,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85552/36074/797562/36141,true,false,false,true,false
36204,Sceloporus occidentalis,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85552/36074/797562/36141,36204,Sceloporus occidentalis,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85552/36074/797562/36141,true,false,false,true,false
